id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Propensity
319551,Male,54,1,28.0,0,1-2 Year,Yes,71190.0,29.0,36,0.22952344
380095,Male,45,1,36.0,0,1-2 Year,Yes,2630.0,156.0,234,0.2295093
147010,Female,25,1,37.0,0,< 1 Year,Yes,35439.0,26.0,179,0.22949155
54296,Female,62,1,28.0,0,1-2 Year,Yes,2630.0,26.0,152,0.22945511
355916,Male,61,1,28.0,0,1-2 Year,Yes,2630.0,26.0,125,0.22945511
310264,Male,51,1,17.0,0,1-2 Year,Yes,35312.0,124.0,76,0.22944424
83258,Male,51,1,37.0,0,1-2 Year,Yes,52095.0,124.0,264,0.22944306
331187,Female,63,1,29.0,0,1-2 Year,Yes,33660.0,154.0,85,0.2294391
72242,Male,51,1,31.0,0,1-2 Year,Yes,2630.0,26.0,249,0.22942817
210923,Female,51,1,48.0,0,1-2 Year,Yes,2630.0,26.0,245,0.22942817
336302,Male,51,1,1.0,0,1-2 Year,Yes,2630.0,26.0,255,0.22942817
192924,Male,51,1,31.0,0,1-2 Year,Yes,2630.0,26.0,274,0.22942817
335990,Male,49,1,14.0,0,1-2 Year,Yes,2630.0,124.0,233,0.22942139
209904,Female,55,1,48.0,0,1-2 Year,Yes,2630.0,26.0,179,0.2294211
64206,Male,56,1,48.0,0,1-2 Year,Yes,2630.0,26.0,136,0.2294211
323061,Female,55,1,1.0,0,1-2 Year,Yes,2630.0,26.0,207,0.2294211
274487,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,26.0,227,0.2294211
268441,Male,56,1,31.0,0,1-2 Year,Yes,2630.0,26.0,148,0.2294211
337089,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,56.0,159,0.2294211
238047,Male,57,1,48.0,0,> 2 Years,Yes,2630.0,26.0,150,0.2294211
166542,Male,57,1,48.0,0,1-2 Year,Yes,2630.0,26.0,194,0.2294211
283258,Male,56,1,48.0,0,1-2 Year,Yes,2630.0,26.0,140,0.2294211
173795,Female,57,1,1.0,0,> 2 Years,Yes,2630.0,26.0,169,0.2294211
46361,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,26.0,212,0.2294211
121655,Male,55,1,48.0,0,> 2 Years,Yes,2630.0,26.0,172,0.2294211
162369,Male,55,1,1.0,0,1-2 Year,Yes,2630.0,26.0,154,0.2294211
171697,Female,57,1,31.0,0,1-2 Year,Yes,2630.0,26.0,179,0.2294211
21224,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,25.0,236,0.2294211
267060,Male,50,1,30.0,0,1-2 Year,Yes,38672.0,124.0,95,0.22941808
332244,Male,58,1,0.0,0,1-2 Year,Yes,2630.0,26.0,176,0.22941463
62261,Male,59,1,9.0,0,1-2 Year,Yes,34610.0,26.0,162,0.22941463
79403,Female,59,1,47.0,0,> 2 Years,Yes,31582.0,26.0,166,0.22941463
185816,Female,54,1,28.0,0,> 2 Years,Yes,47923.0,13.0,228,0.22940734
270037,Male,52,1,8.0,0,1-2 Year,Yes,35366.0,124.0,24,0.22940652
35906,Female,49,1,33.0,0,1-2 Year,Yes,24741.0,124.0,244,0.2293996
71295,Male,37,1,50.0,0,1-2 Year,Yes,2630.0,156.0,161,0.22937068
22839,Male,31,1,1.0,0,< 1 Year,Yes,2630.0,156.0,233,0.22936048
277080,Male,49,1,8.0,0,1-2 Year,Yes,51164.0,124.0,208,0.2293495
31069,Female,69,1,11.0,0,1-2 Year,Yes,37089.0,26.0,38,0.22931738
341504,Female,63,1,28.0,0,> 2 Years,Yes,33922.0,157.0,104,0.22930856
151055,Male,72,1,28.0,0,1-2 Year,Yes,31994.0,122.0,25,0.22928211
308608,Male,50,1,10.0,0,1-2 Year,Yes,33526.0,124.0,28,0.22927986
171862,Male,50,1,10.0,0,1-2 Year,Yes,33484.0,124.0,30,0.22927986
298872,Male,57,1,2.0,0,1-2 Year,Yes,17797.0,26.0,97,0.22927685
6284,Male,24,1,35.0,0,< 1 Year,Yes,2630.0,26.0,215,0.22927174
324833,Female,56,1,28.0,0,1-2 Year,Yes,56766.0,122.0,121,0.2292686
334993,Male,55,1,28.0,0,1-2 Year,Yes,69433.0,122.0,119,0.2292686
114796,Male,58,1,18.0,0,1-2 Year,Yes,32567.0,122.0,206,0.22923587
351772,Female,23,1,11.0,0,< 1 Year,Yes,32168.0,152.0,71,0.229235
74056,Male,65,1,28.0,0,1-2 Year,Yes,43216.0,26.0,24,0.22920553
243500,Female,65,1,28.0,0,1-2 Year,Yes,46721.0,26.0,26,0.22920553
278920,Male,65,1,28.0,0,1-2 Year,Yes,43351.0,26.0,27,0.22920553
129310,Male,51,1,8.0,0,1-2 Year,Yes,40121.0,124.0,53,0.22912122
290637,Male,52,1,36.0,0,1-2 Year,Yes,31843.0,124.0,121,0.22912109
216587,Male,68,1,28.0,0,> 2 Years,Yes,58451.0,157.0,192,0.22911724
88975,Male,49,1,48.0,0,1-2 Year,Yes,2630.0,26.0,118,0.22911453
131675,Male,54,1,28.0,0,1-2 Year,Yes,35031.0,24.0,84,0.22911435
121160,Female,54,1,50.0,0,1-2 Year,Yes,36308.0,26.0,210,0.22909336
299169,Male,50,1,17.0,0,1-2 Year,Yes,34573.0,124.0,239,0.229092
215603,Male,55,1,28.0,0,1-2 Year,Yes,38191.0,122.0,76,0.22909048
23599,Male,55,1,6.0,0,> 2 Years,Yes,30392.0,26.0,27,0.2290165
259588,Male,49,1,13.0,0,1-2 Year,Yes,24362.0,29.0,281,0.22900668
306011,Female,54,1,28.0,0,1-2 Year,Yes,40424.0,13.0,119,0.22900617
232461,Male,50,1,8.0,0,1-2 Year,Yes,45638.0,124.0,202,0.22900476
354395,Female,60,1,28.0,0,1-2 Year,Yes,54837.0,122.0,253,0.22898492
305977,Male,63,1,28.0,0,> 2 Years,Yes,49716.0,26.0,83,0.22897887
308073,Female,60,1,29.0,0,1-2 Year,Yes,2630.0,156.0,291,0.22897767
8373,Female,55,1,48.0,0,1-2 Year,Yes,2630.0,26.0,288,0.22897662
332340,Male,56,1,48.0,0,1-2 Year,Yes,2630.0,26.0,297,0.22897662
42115,Female,45,1,8.0,0,1-2 Year,Yes,41120.0,30.0,197,0.22895902
65749,Male,55,1,28.0,0,1-2 Year,Yes,48928.0,122.0,147,0.22895202
13966,Female,58,1,21.0,0,1-2 Year,Yes,2630.0,26.0,80,0.22894327
169809,Female,59,1,38.0,0,1-2 Year,Yes,2630.0,156.0,179,0.22892924
227094,Male,58,1,28.0,0,1-2 Year,Yes,2630.0,156.0,203,0.22892924
120503,Female,58,1,28.0,0,1-2 Year,Yes,2630.0,156.0,207,0.22892924
30063,Female,29,1,7.0,0,< 1 Year,Yes,36113.0,152.0,284,0.22884916
135996,Male,58,1,28.0,0,1-2 Year,Yes,28466.0,124.0,51,0.228846
91327,Male,73,1,28.0,0,1-2 Year,Yes,112634.0,26.0,251,0.2288238
209647,Male,57,1,28.0,0,1-2 Year,Yes,44326.0,124.0,68,0.22878835
250047,Male,55,1,28.0,0,> 2 Years,Yes,42260.0,124.0,76,0.22878835
293623,Male,29,1,28.0,0,< 1 Year,Yes,46835.0,152.0,81,0.22877266
91589,Female,49,1,33.0,0,1-2 Year,Yes,38966.0,124.0,241,0.22876091
20208,Male,49,1,33.0,0,1-2 Year,Yes,39287.0,124.0,244,0.22876091
291115,Female,57,1,28.0,0,1-2 Year,Yes,40906.0,124.0,29,0.22874248
124822,Male,58,1,8.0,0,1-2 Year,Yes,41361.0,26.0,130,0.22872674
10447,Male,58,1,8.0,0,1-2 Year,Yes,41618.0,26.0,196,0.22872674
254802,Male,59,1,28.0,0,> 2 Years,Yes,29383.0,122.0,53,0.22871296
176102,Male,55,1,0.0,0,1-2 Year,Yes,2630.0,26.0,246,0.2287071
109168,Male,35,1,31.0,0,1-2 Year,Yes,2630.0,156.0,36,0.22862595
170403,Male,24,1,15.0,0,< 1 Year,Yes,28380.0,26.0,18,0.22858994
373784,Male,24,1,28.0,0,< 1 Year,Yes,2630.0,26.0,199,0.2285773
208464,Female,63,1,35.0,0,1-2 Year,Yes,38565.0,26.0,102,0.22852844
221883,Female,65,1,23.0,0,1-2 Year,Yes,49688.0,26.0,67,0.2285179
68611,Female,55,1,28.0,0,1-2 Year,Yes,51482.0,122.0,20,0.22850583
311550,Male,58,1,36.0,0,1-2 Year,Yes,28257.0,26.0,244,0.22850455
224023,Male,58,1,27.0,0,1-2 Year,Yes,27970.0,26.0,229,0.22850455
303535,Female,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,12,0.22849244
42874,Male,47,1,1.0,0,1-2 Year,Yes,2630.0,124.0,10,0.22849244
86674,Male,46,1,20.0,0,> 2 Years,Yes,2630.0,124.0,10,0.22849244
250143,Female,42,1,31.0,0,1-2 Year,Yes,2630.0,124.0,66,0.22848202
333947,Female,50,1,50.0,0,1-2 Year,Yes,47039.0,25.0,25,0.22845793
153235,Male,56,1,28.0,0,1-2 Year,Yes,32818.0,124.0,59,0.22845468
49818,Male,37,1,31.0,0,1-2 Year,Yes,2630.0,157.0,140,0.22845386
299228,Male,60,1,28.0,0,1-2 Year,Yes,2630.0,26.0,272,0.22845268
183091,Male,61,1,28.0,0,1-2 Year,Yes,2630.0,122.0,211,0.2284516
315831,Female,43,1,48.0,0,1-2 Year,Yes,2630.0,9.0,11,0.22845027
331648,Male,29,1,21.0,0,< 1 Year,Yes,30539.0,152.0,290,0.2284502
201131,Male,32,1,6.0,0,< 1 Year,Yes,26545.0,152.0,74,0.22843716
213201,Male,67,1,29.0,0,1-2 Year,Yes,33462.0,26.0,238,0.22842635
62386,Male,26,1,11.0,0,< 1 Year,Yes,31952.0,152.0,76,0.228391
340199,Male,53,1,27.0,0,1-2 Year,Yes,27605.0,124.0,125,0.22837707
29823,Female,47,1,8.0,0,1-2 Year,Yes,44325.0,30.0,77,0.22835226
136130,Male,47,1,20.0,0,1-2 Year,Yes,2630.0,124.0,150,0.22835112
251052,Male,44,1,1.0,0,1-2 Year,Yes,2630.0,124.0,122,0.22835112
116888,Male,44,1,20.0,0,1-2 Year,Yes,2630.0,124.0,200,0.22835112
301205,Male,45,1,31.0,0,1-2 Year,Yes,2630.0,124.0,128,0.22835112
338698,Male,47,1,20.0,0,1-2 Year,Yes,2630.0,124.0,193,0.22835112
360884,Female,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,213,0.22835112
182458,Male,44,1,31.0,0,> 2 Years,Yes,2630.0,124.0,232,0.22835112
238988,Male,46,1,20.0,0,1-2 Year,Yes,2630.0,124.0,194,0.22835112
306884,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,231,0.22835112
28705,Male,45,1,20.0,0,> 2 Years,Yes,2630.0,124.0,146,0.22835112
298887,Male,45,1,1.0,0,1-2 Year,Yes,2630.0,124.0,195,0.22835112
247684,Male,47,1,48.0,0,1-2 Year,Yes,2630.0,124.0,140,0.22835112
172800,Female,47,1,31.0,0,1-2 Year,Yes,2630.0,124.0,147,0.22835112
94803,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,138,0.22835112
284395,Female,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,190,0.22835112
78897,Female,46,1,20.0,0,1-2 Year,Yes,2630.0,124.0,133,0.22835112
234670,Male,44,1,48.0,0,1-2 Year,Yes,2630.0,124.0,145,0.22835112
120039,Male,44,1,1.0,0,1-2 Year,Yes,2630.0,124.0,142,0.22835112
159701,Female,45,1,20.0,0,1-2 Year,Yes,2630.0,124.0,196,0.22835112
180861,Male,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,162,0.22835112
162603,Male,44,1,48.0,0,1-2 Year,Yes,2630.0,124.0,152,0.22835112
215515,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,122,0.22835112
373970,Male,50,1,8.0,0,1-2 Year,Yes,59957.0,124.0,171,0.22834107
7807,Female,55,1,7.0,0,1-2 Year,Yes,36570.0,124.0,85,0.22831745
321759,Male,28,1,45.0,0,< 1 Year,Yes,28096.0,152.0,185,0.22829807
188840,Male,64,1,45.0,0,1-2 Year,Yes,2630.0,26.0,162,0.22829609
132983,Female,24,1,28.0,0,1-2 Year,Yes,47691.0,124.0,71,0.2282934
128701,Male,56,1,28.0,0,1-2 Year,Yes,47456.0,124.0,276,0.22829051
263751,Male,55,1,28.0,0,1-2 Year,Yes,48924.0,124.0,266,0.22829051
71377,Male,57,1,28.0,0,1-2 Year,Yes,48460.0,124.0,297,0.22829051
60942,Male,49,1,8.0,0,1-2 Year,Yes,21900.0,124.0,226,0.22828466
69873,Female,50,1,28.0,0,1-2 Year,Yes,31115.0,125.0,48,0.22827762
69564,Male,42,1,46.0,0,1-2 Year,Yes,2630.0,11.0,197,0.22826532
49888,Female,23,1,28.0,0,< 1 Year,Yes,51581.0,124.0,175,0.22826447
9160,Male,23,1,28.0,0,1-2 Year,Yes,49155.0,124.0,168,0.22826447
346385,Female,59,1,28.0,0,> 2 Years,Yes,39090.0,124.0,17,0.22825938
117235,Female,56,1,28.0,0,1-2 Year,Yes,34129.0,124.0,96,0.22824244
165533,Male,24,1,12.0,0,< 1 Year,Yes,27613.0,156.0,259,0.22824073
177456,Male,53,1,6.0,0,1-2 Year,Yes,42874.0,26.0,200,0.22822513
118278,Female,63,1,29.0,0,1-2 Year,Yes,2630.0,26.0,191,0.22821742
130821,Male,33,1,31.0,0,1-2 Year,Yes,2630.0,156.0,54,0.22820103
304883,Male,49,1,47.0,0,> 2 Years,Yes,2630.0,124.0,86,0.2282008
143104,Male,59,1,28.0,0,> 2 Years,Yes,2630.0,124.0,285,0.22819485
335751,Male,61,1,18.0,0,1-2 Year,Yes,2630.0,124.0,169,0.22818989
341471,Male,54,1,13.0,0,1-2 Year,Yes,31997.0,124.0,30,0.22816823
213172,Male,29,1,31.0,0,1-2 Year,Yes,2630.0,154.0,249,0.22815843
275938,Male,22,1,36.0,0,< 1 Year,Yes,36546.0,124.0,298,0.22812419
125988,Male,57,1,28.0,0,1-2 Year,Yes,32690.0,122.0,98,0.22810964
161183,Female,45,1,28.0,0,1-2 Year,Yes,48287.0,61.0,259,0.22809473
197024,Male,47,1,28.0,0,1-2 Year,Yes,48151.0,47.0,247,0.22809473
65720,Male,56,1,28.0,0,1-2 Year,Yes,2630.0,156.0,228,0.228064
147919,Female,22,1,30.0,0,< 1 Year,Yes,31947.0,152.0,294,0.22806281
151498,Female,56,1,28.0,0,1-2 Year,Yes,24434.0,122.0,256,0.22804016
228276,Male,55,1,28.0,0,1-2 Year,Yes,42273.0,122.0,97,0.2280267
120720,Male,24,1,28.0,0,< 1 Year,Yes,67544.0,124.0,165,0.22801986
129282,Male,24,1,28.0,0,1-2 Year,Yes,79483.0,124.0,138,0.22801986
307519,Female,48,1,46.0,0,1-2 Year,Yes,26148.0,11.0,31,0.22800955
271730,Male,52,1,28.0,0,> 2 Years,Yes,2630.0,61.0,175,0.22799085
151623,Male,25,1,40.0,0,< 1 Year,Yes,37672.0,26.0,57,0.22797973
277063,Male,53,1,8.0,0,1-2 Year,Yes,35224.0,124.0,192,0.2279629
87397,Male,61,1,28.0,0,1-2 Year,Yes,29079.0,25.0,66,0.22792497
46359,Male,50,1,0.0,0,1-2 Year,Yes,2630.0,124.0,201,0.22785865
103751,Female,56,1,28.0,0,1-2 Year,Yes,39489.0,124.0,123,0.22785842
65063,Male,55,1,28.0,0,1-2 Year,Yes,39970.0,124.0,161,0.22785842
21175,Female,55,1,28.0,0,1-2 Year,Yes,40121.0,124.0,156,0.22785842
29435,Male,50,1,36.0,0,1-2 Year,Yes,45862.0,124.0,104,0.22785307
79597,Male,51,1,50.0,0,1-2 Year,Yes,59432.0,8.0,234,0.22782694
92959,Male,54,1,28.0,0,> 2 Years,Yes,41193.0,13.0,271,0.22779274
377551,Male,52,1,15.0,0,1-2 Year,Yes,19224.0,124.0,227,0.22779195
224225,Male,56,1,6.0,0,1-2 Year,Yes,32158.0,26.0,199,0.22776775
345117,Male,28,1,28.0,0,< 1 Year,Yes,30836.0,152.0,173,0.22768442
84542,Female,62,1,28.0,0,1-2 Year,Yes,2630.0,26.0,96,0.22765177
308360,Male,61,1,47.0,0,1-2 Year,Yes,50953.0,26.0,207,0.22764432
357148,Female,58,1,0.0,0,1-2 Year,Yes,2630.0,26.0,94,0.22761147
380308,Female,59,1,0.0,0,1-2 Year,Yes,2630.0,26.0,105,0.22761147
35435,Female,52,1,15.0,0,1-2 Year,Yes,27709.0,124.0,235,0.2276085
312727,Female,58,1,28.0,0,1-2 Year,Yes,27373.0,122.0,260,0.22756353
146525,Male,55,1,7.0,0,1-2 Year,Yes,46508.0,124.0,138,0.22755778
243055,Male,63,1,41.0,0,1-2 Year,Yes,33436.0,26.0,65,0.22754662
197274,Male,53,1,47.0,0,> 2 Years,Yes,41833.0,26.0,197,0.22750801
287536,Male,62,1,35.0,0,1-2 Year,Yes,2630.0,124.0,135,0.22750297
272222,Male,52,1,28.0,0,1-2 Year,Yes,36761.0,124.0,83,0.22749493
332560,Male,60,1,11.0,0,1-2 Year,Yes,2630.0,124.0,20,0.22747776
7936,Female,24,1,5.0,0,< 1 Year,Yes,23154.0,26.0,111,0.22746438
288462,Male,59,1,7.0,0,1-2 Year,Yes,2630.0,156.0,280,0.22745027
82437,Female,72,1,28.0,0,1-2 Year,Yes,41881.0,154.0,34,0.22744963
309338,Male,41,1,31.0,0,1-2 Year,Yes,2630.0,157.0,53,0.22743367
266386,Female,56,1,8.0,0,> 2 Years,Yes,75525.0,7.0,71,0.22741382
276838,Female,50,1,33.0,0,1-2 Year,Yes,27504.0,124.0,263,0.2274011
13562,Female,54,1,28.0,0,1-2 Year,Yes,2630.0,156.0,109,0.22739577
349962,Female,28,1,50.0,0,< 1 Year,Yes,2630.0,156.0,120,0.22737555
334152,Female,59,1,28.0,0,1-2 Year,Yes,29650.0,154.0,17,0.22735468
30115,Male,53,1,14.0,0,> 2 Years,Yes,24169.0,124.0,45,0.22734435
372561,Male,23,1,18.0,0,1-2 Year,Yes,33366.0,26.0,154,0.22732769
116306,Male,50,1,28.0,0,1-2 Year,Yes,30777.0,52.0,47,0.22730991
249879,Male,54,1,46.0,0,1-2 Year,Yes,27816.0,124.0,293,0.2273048
189576,Male,49,1,8.0,0,1-2 Year,Yes,28799.0,131.0,58,0.22728449
167599,Male,47,1,50.0,0,1-2 Year,Yes,41861.0,124.0,73,0.22727585
293741,Male,54,1,15.0,0,> 2 Years,Yes,43789.0,124.0,142,0.2272741
312492,Female,63,1,28.0,0,1-2 Year,Yes,43797.0,26.0,177,0.22727369
123162,Male,65,1,28.0,0,1-2 Year,Yes,44623.0,26.0,210,0.22727369
300504,Male,65,1,28.0,0,> 2 Years,Yes,47029.0,26.0,143,0.22727369
64354,Male,65,1,28.0,0,1-2 Year,Yes,48134.0,26.0,228,0.22727369
164984,Female,65,1,28.0,0,1-2 Year,Yes,48520.0,26.0,232,0.22727369
34843,Male,65,1,28.0,0,1-2 Year,Yes,44546.0,26.0,239,0.22727369
263248,Male,64,1,28.0,0,1-2 Year,Yes,44627.0,26.0,174,0.22727369
218990,Female,65,1,28.0,0,1-2 Year,Yes,47473.0,26.0,192,0.22727369
63091,Female,63,1,28.0,0,1-2 Year,Yes,47888.0,26.0,132,0.22727369
270483,Female,65,1,28.0,0,1-2 Year,Yes,43298.0,25.0,236,0.22727369
31844,Male,63,1,28.0,0,1-2 Year,Yes,44399.0,26.0,182,0.22727369
217574,Male,64,1,28.0,0,1-2 Year,Yes,45647.0,26.0,191,0.22727369
88131,Female,63,1,28.0,0,1-2 Year,Yes,46987.0,26.0,243,0.22727369
47921,Male,63,1,28.0,0,> 2 Years,Yes,43326.0,26.0,141,0.22727369
118974,Female,65,1,28.0,0,> 2 Years,Yes,48651.0,26.0,151,0.22727369
48128,Female,63,1,28.0,0,1-2 Year,Yes,48963.0,26.0,158,0.22727369
123671,Male,64,1,28.0,0,1-2 Year,Yes,44564.0,26.0,123,0.22727369
358340,Male,59,1,28.0,0,1-2 Year,Yes,35803.0,124.0,173,0.22725788
116148,Male,58,1,28.0,0,1-2 Year,Yes,36289.0,124.0,239,0.22725788
39152,Female,48,1,46.0,0,1-2 Year,Yes,31056.0,11.0,163,0.22722714
178986,Female,54,1,46.0,0,1-2 Year,Yes,46874.0,124.0,71,0.22720557
361608,Male,55,1,39.0,0,1-2 Year,Yes,29158.0,124.0,272,0.22716074
369994,Female,61,1,8.0,0,1-2 Year,Yes,38866.0,26.0,178,0.22716048
134772,Female,61,1,8.0,0,1-2 Year,Yes,38797.0,26.0,173,0.22716048
211665,Female,72,1,28.0,0,> 2 Years,Yes,57040.0,26.0,250,0.22714464
357829,Female,59,1,28.0,0,> 2 Years,Yes,50146.0,124.0,203,0.22713965
289257,Female,58,1,28.0,0,1-2 Year,Yes,36767.0,122.0,166,0.22712551
180937,Male,67,1,28.0,0,> 2 Years,Yes,50759.0,26.0,143,0.22708301
265880,Male,21,1,24.0,0,< 1 Year,Yes,2630.0,163.0,197,0.22705922
155546,Male,60,1,8.0,0,1-2 Year,Yes,33863.0,25.0,166,0.22705238
248808,Male,62,1,38.0,0,1-2 Year,Yes,26555.0,26.0,84,0.2270224
361337,Male,51,1,50.0,0,1-2 Year,Yes,2630.0,26.0,195,0.227016
282692,Female,25,1,47.0,0,< 1 Year,Yes,29996.0,26.0,156,0.22701453
116965,Male,62,1,28.0,0,> 2 Years,Yes,34171.0,26.0,264,0.2270039
112169,Female,61,1,28.0,0,1-2 Year,Yes,2630.0,157.0,21,0.22699383
298287,Male,49,1,0.0,0,1-2 Year,Yes,2630.0,124.0,274,0.2269929
332612,Male,53,1,8.0,0,1-2 Year,Yes,2630.0,124.0,36,0.22695203
349592,Male,31,1,30.0,0,< 1 Year,Yes,24204.0,152.0,133,0.22693105
143159,Male,32,1,30.0,0,< 1 Year,Yes,24408.0,152.0,134,0.22693105
248198,Female,32,1,30.0,0,< 1 Year,Yes,24303.0,152.0,181,0.22693105
190873,Female,68,1,28.0,0,> 2 Years,Yes,63318.0,26.0,26,0.22691327
234766,Female,57,1,6.0,0,1-2 Year,Yes,31215.0,26.0,58,0.22689663
98094,Female,53,1,28.0,0,1-2 Year,Yes,26636.0,13.0,255,0.22688873
215266,Male,40,1,50.0,0,1-2 Year,Yes,2630.0,156.0,140,0.22688568
338908,Male,38,1,10.0,0,1-2 Year,Yes,25269.0,124.0,253,0.22688401
79037,Male,53,1,15.0,0,1-2 Year,Yes,32659.0,124.0,244,0.22686796
348770,Female,53,1,15.0,0,1-2 Year,Yes,32964.0,124.0,242,0.22686796
220370,Male,42,1,48.0,0,> 2 Years,Yes,2630.0,157.0,61,0.22684765
269619,Male,54,1,33.0,0,> 2 Years,Yes,2630.0,124.0,148,0.22683582
12361,Male,40,1,41.0,0,1-2 Year,Yes,39773.0,152.0,232,0.22682919
319634,Male,49,1,46.0,0,1-2 Year,Yes,28516.0,122.0,88,0.22682887
284691,Female,59,1,28.0,0,1-2 Year,Yes,48112.0,124.0,191,0.22682516
203511,Female,58,1,28.0,0,1-2 Year,Yes,45472.0,124.0,231,0.22682516
95807,Male,58,1,28.0,0,1-2 Year,Yes,45715.0,124.0,187,0.22682516
252573,Male,58,1,28.0,0,> 2 Years,Yes,46647.0,124.0,214,0.22682516
43100,Male,58,1,28.0,0,1-2 Year,Yes,43431.0,124.0,179,0.22682516
363691,Female,58,1,37.0,0,1-2 Year,Yes,30229.0,26.0,250,0.22680856
20649,Male,58,1,27.0,0,1-2 Year,Yes,24489.0,26.0,251,0.22680856
195118,Male,60,1,39.0,0,> 2 Years,Yes,47068.0,26.0,69,0.22680534
82082,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,91,0.22680432
336458,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,91,0.22680432
91574,Male,46,1,20.0,0,1-2 Year,Yes,2630.0,124.0,94,0.22680432
136540,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,86,0.22680432
207832,Male,46,1,20.0,0,1-2 Year,Yes,2630.0,124.0,89,0.22680432
331047,Female,45,1,20.0,0,> 2 Years,Yes,2630.0,124.0,92,0.22680432
82231,Male,25,1,28.0,0,< 1 Year,Yes,2630.0,156.0,187,0.22673477
369294,Female,28,1,45.0,0,< 1 Year,Yes,32132.0,152.0,32,0.22672501
46071,Female,28,1,45.0,0,< 1 Year,Yes,32600.0,152.0,80,0.22672501
346782,Male,40,1,48.0,0,1-2 Year,Yes,2630.0,157.0,135,0.22670566
240235,Male,53,1,8.0,0,1-2 Year,Yes,36346.0,124.0,222,0.22667292
78353,Female,52,1,26.0,0,1-2 Year,Yes,37834.0,29.0,194,0.22666664
9136,Male,56,1,28.0,0,1-2 Year,Yes,43592.0,124.0,299,0.2266493
290225,Female,56,1,28.0,0,1-2 Year,Yes,38708.0,124.0,281,0.2266493
238131,Male,57,1,28.0,0,1-2 Year,Yes,40184.0,124.0,266,0.2266493
73416,Male,57,1,28.0,0,1-2 Year,Yes,38186.0,124.0,281,0.2266493
192268,Male,56,1,28.0,0,1-2 Year,Yes,44654.0,124.0,266,0.2266493
297110,Male,44,1,28.0,0,1-2 Year,Yes,91713.0,52.0,184,0.22664659
26061,Male,45,1,28.0,0,1-2 Year,Yes,99999.0,52.0,137,0.22664659
123244,Female,43,1,46.0,0,1-2 Year,Yes,25018.0,11.0,278,0.22661912
375048,Female,44,1,46.0,0,1-2 Year,Yes,29439.0,11.0,283,0.22661912
210899,Female,25,1,36.0,0,< 1 Year,Yes,37921.0,26.0,26,0.2266155
7075,Male,47,1,46.0,0,1-2 Year,Yes,40369.0,11.0,87,0.22660424
202390,Male,61,1,29.0,0,1-2 Year,Yes,52270.0,124.0,276,0.22659545
280900,Female,53,1,46.0,0,> 2 Years,Yes,49913.0,29.0,176,0.22653271
271233,Male,51,1,46.0,0,1-2 Year,Yes,29203.0,124.0,249,0.22653233
31257,Male,48,1,1.0,0,1-2 Year,Yes,2630.0,154.0,221,0.22649623
50521,Female,63,1,28.0,0,> 2 Years,Yes,45488.0,157.0,27,0.22645698
62928,Male,63,1,41.0,0,1-2 Year,Yes,38855.0,26.0,77,0.2264566
8283,Female,67,1,41.0,0,1-2 Year,Yes,49773.0,26.0,185,0.22643058
329111,Female,72,1,28.0,0,1-2 Year,Yes,53828.0,26.0,186,0.22641665
272197,Male,61,1,11.0,0,1-2 Year,Yes,40636.0,124.0,202,0.22636199
87072,Male,63,1,28.0,0,1-2 Year,Yes,37787.0,26.0,21,0.22635217
170481,Male,25,1,41.0,0,1-2 Year,Yes,2630.0,156.0,60,0.22635213
71249,Male,30,1,20.0,0,1-2 Year,Yes,2630.0,156.0,86,0.22634952
9724,Male,59,1,17.0,0,> 2 Years,Yes,2630.0,26.0,159,0.22633559
26722,Male,50,1,47.0,0,1-2 Year,Yes,2630.0,124.0,91,0.22631419
300353,Female,24,1,28.0,0,< 1 Year,Yes,63398.0,124.0,58,0.22629297
303284,Male,24,1,28.0,0,< 1 Year,Yes,60413.0,124.0,51,0.22629297
249579,Female,49,1,8.0,0,1-2 Year,Yes,62637.0,124.0,242,0.22627598
176012,Male,49,1,8.0,0,1-2 Year,Yes,45042.0,124.0,55,0.22627354
241418,Male,21,1,16.0,0,< 1 Year,Yes,2630.0,163.0,114,0.22622319
5117,Male,50,1,8.0,0,1-2 Year,Yes,31672.0,124.0,230,0.22621493
55559,Female,54,1,8.0,0,1-2 Year,Yes,24839.0,124.0,181,0.22620939
272804,Male,26,1,47.0,0,< 1 Year,Yes,38106.0,26.0,12,0.22620471
99265,Male,54,1,27.0,0,1-2 Year,Yes,28966.0,124.0,91,0.22616653
